loss,acc,categorical_accuracy,val_loss,val_acc,val_categorical_accuracy,param_index
0.6246479495362608,0.6666666865348816,0.3830690979957581,0.6249556417367277,0.6666665077209473,0.3815497159957886,2386
0.6245696332781,0.6666582226753235,0.3827846646308899,0.6249698466012015,0.666668176651001,0.3818940222263336,2386
0.6245260238831011,0.6666651964187622,0.3834561407566071,0.6257045481714744,0.6666665077209473,0.3792144954204559,2386
0.6244116405334058,0.6666651964187622,0.3837256133556366,0.6248958017908773,0.6666417121887207,0.3815647065639496,2386
0.6243933097362117,0.6666645407676697,0.3847841620445252,0.6248273901332689,0.6666665077209473,0.3826923966407776,2386
0.6242820307313451,0.666666567325592,0.3849809169769287,0.6249100186215467,0.6666649580001831,0.3828171491622925,2386
0.6243264391063036,0.6666629910469055,0.38533374667167664,0.6250592370273313,0.6666067838668823,0.3816944360733032,2386
0.6242781747205752,0.6666603684425354,0.3860501646995544,0.6248043744576751,0.6666699647903442,0.3822582960128784,2386
0.6242140330237951,0.6666679382324219,0.38602662086486816,0.6247389213891177,0.6666533946990967,0.3821934163570404,2386
0.6241938498319469,0.6666594743728638,0.3854214251041413,0.6247191677333984,0.666663408279419,0.3818391263484955,2386
0.624167403134634,0.6666702032089233,0.3863987326622009,0.6247155942941329,0.6666584014892578,0.38164952397346497,2386
0.6240978715929718,0.6666623950004578,0.3864008784294128,0.6247445248782549,0.6666616797447205,0.3802973031997681,2386
0.6240734639746637,0.6666673421859741,0.3860202133655548,0.6247082820049726,0.6666533350944519,0.3815147876739502,2386
0.6240824858626297,0.6666651964187622,0.3861057460308075,0.6246599715691049,0.6666601300239563,0.3824778199195862,2386
0.6240197300556088,0.6666767001152039,0.38672590255737305,0.6247647886381911,0.6666683554649353,0.3822333216667175,2386
0.6280305620419799,0.6666666269302368,0.3736824989318848,0.6266704400602507,0.6666664481163025,0.3750037550926209,5155
0.6262904399170119,0.6666666269302368,0.3761950731277466,0.6262244407188567,0.6666664481163025,0.375407874584198,5155
0.6259282295382308,0.6666666269302368,0.3764858841896057,0.6260431888706341,0.6666664481163025,0.3775334060192108,5155
0.6257065108773383,0.6666666269302368,0.37693920731544495,0.6256638519781386,0.6666664481163025,0.3780622780323029,5155
0.6254818433488141,0.6666666269302368,0.37662914395332336,0.6255892777533103,0.6666664481163025,0.3773787319660187,5155
0.6253790673939267,0.6666666269302368,0.3768985867500305,0.6256688677520296,0.6666664481163025,0.3754178583621979,5155
0.6253319177196693,0.6666666269302368,0.3777325451374054,0.6254581010030806,0.6666664481163025,0.3780273497104645,5155
0.6251619888356695,0.6666666269302368,0.3784937858581543,0.6253435864761027,0.6666664481163025,0.379364550113678,5155
0.6250830961862959,0.6666666269302368,0.3790668547153473,0.6252757092578852,0.6666664481163025,0.3780573010444641,5155
0.6249537463120886,0.6666666269302368,0.3802686333656311,0.6252212172606822,0.6666664481163025,0.3780423402786255,5155
0.6248161981487258,0.6666666269302368,0.3808031976222992,0.6251814619719782,0.6666664481163025,0.3796589076519013,5155
0.6247037485468793,0.6666666269302368,0.3811538815498352,0.6251184193256297,0.6666664481163025,0.3800131678581238,5155
0.6246281487639453,0.6666666269302368,0.3811111152172089,0.6250236468127123,0.6666664481163025,0.3806418478488922,5155
0.6245193492456185,0.6666666269302368,0.3816435635089874,0.6250691479211286,0.6666664481163025,0.3795940577983856,5155
0.624415403890887,0.6666666269302368,0.3823706209659576,0.6249587321376362,0.6666664481163025,0.3833461403846741,5155
0.6243050076935307,0.6666666269302368,0.38283035159111023,0.6248328104809857,0.6666664481163025,0.3822484612464905,5155
0.6242358258495907,0.6666666269302368,0.3826485872268677,0.6247527977407946,0.6666664481163025,0.3808663785457611,5155
0.6241418218397068,0.6666666269302368,0.3825523853302002,0.6246720476120821,0.6666664481163025,0.3819989860057831,5155
0.6240221070132282,0.6666666269302368,0.3843421638011933,0.6246864911038665,0.6666664481163025,0.38274240493774414,5155
0.6239127615946333,0.6666666269302368,0.3857470750808716,0.6247041335880171,0.6666664481163025,0.3841544389724731,5155
0.6238314718999836,0.6666681170463562,0.3855931162834168,0.62464580712625,0.6666664481163025,0.3819890022277832,5155
1.0820379120812598,0.3748574256896973,0.3748574256896973,1.0778522565406574,0.3761047422885895,0.3761047422885895,5507
1.0769516035189266,0.3758075535297394,0.3758075535297394,1.0751835914912746,0.3759399652481079,0.3759399652481079,5507
1.0748197754503137,0.37659505009651184,0.37659505009651184,1.073810052322663,0.3768037855625153,0.3768037855625153,5507
1.0737486791217148,0.3783198595046997,0.3783198595046997,1.0731821408783642,0.3778173923492432,0.3778173923492432,5507
1.0731112919906551,0.3801623284816742,0.3801623284816742,1.0728355376231886,0.3796199262142181,0.3796199262142181,5507
1.0728896295869756,0.3809284269809723,0.3809284269809723,1.0725959438914654,0.3803389370441437,0.3803389370441437,5507
1.072611876631327,0.3820090889930725,0.3820090889930725,1.0729105114330884,0.3814274370670319,0.3814274370670319,5507
1.0722098711670864,0.3826339542865753,0.3826339542865753,1.0720951017058735,0.380279004573822,0.380279004573822,5507
1.0719849312264351,0.3834514319896698,0.3834514319896698,1.0719015535595489,0.3809880316257477,0.3809880316257477,5507
1.0717635211825849,0.3840698599815369,0.3840698599815369,1.071757905947788,0.3809331357479096,0.3809331357479096,5507
1.0716454895383052,0.3840720057487488,0.3840720057487488,1.0716672382254546,0.38223135471344,0.38223135471344,5507
1.0714505280823328,0.384318083524704,0.384318083524704,1.0714202519047034,0.38266074657440186,0.38266074657440186,5507
1.0714018215458947,0.3847289681434631,0.3847289681434631,1.0714696015184706,0.3815572559833527,0.3815572559833527,5507
1.0710934997917412,0.3851762115955353,0.3851762115955353,1.071238085579491,0.3836194276809693,0.3836194276809693,5507
1.0709194535147153,0.3853859305381775,0.3853859305381775,1.0711011957393453,0.3848227858543396,0.3848227858543396,5507
1.0707726528652914,0.3855293095111847,0.3855293095111847,1.0710135676390171,0.3832449615001679,0.3832449615001679,5507
1.0705577958854462,0.3860835433006287,0.3860835433006287,1.070875089667852,0.3841187655925751,0.3841187655925751,5507
1.0704219751224788,0.3860086500644684,0.3860086500644684,1.07067275482178,0.3836294412612915,0.3836294412612915,5507
1.0701754198419584,0.3875130414962769,0.3875130414962769,1.070656873941343,0.3840588331222534,0.3840588331222534,5507
1.0701322396496953,0.38707435131073,0.38707435131073,1.0704983573322897,0.3840438723564148,0.3840438723564148,5507
1.070134739033063,0.38634246587753296,0.38634246587753296,1.0706124705958409,0.3831301033496857,0.3831301033496857,5507
1.069900371578746,0.3872626423835753,0.3872626423835753,1.0705720123769982,0.3834097385406494,0.3834097385406494,5507
1.0700509148105286,0.3879624009132385,0.3879624009132385,1.0702530262929455,0.3837941884994507,0.3837941884994507,5507
1.0697184466200476,0.3874723613262177,0.3874723613262177,1.070168935971764,0.3831600844860077,0.3831600844860077,5507
1.069699739679396,0.3874723613262177,0.3874723613262177,1.070096997757727,0.3834197223186493,0.3834197223186493,5507
1.0695966124521596,0.387960284948349,0.387960284948349,1.070084840520882,0.384563148021698,0.384563148021698,5507
1.0696316526624097,0.3871577978134155,0.3871577978134155,1.0699755408283724,0.3842985033988953,0.3842985033988953,5507
1.069467727076083,0.3878511488437653,0.3878511488437653,1.0698683172467645,0.3844832479953766,0.3844832479953766,5507
1.069352321092789,0.3885487616062164,0.3885487616062164,1.0700432781676164,0.3846430480480194,0.3846430480480194,5507
1.069366367162795,0.3883475959300995,0.3883475959300995,1.0697343589751531,0.3843784034252167,0.3843784034252167,5507
1.0692641686401154,0.3879559934139252,0.3879559934139252,1.0699526548328475,0.3847079575061798,0.3847079575061798,5507
1.069171204471456,0.3882427513599396,0.3882427513599396,1.0697288735597603,0.38445329666137695,0.38445329666137695,5507
1.0691066169238874,0.3887905776500702,0.3887905776500702,1.0695925740816064,0.3847379088401793,0.3847379088401793,5507
1.0691001273898877,0.3891265392303467,0.3891265392303467,1.0694901021622565,0.3854619264602661,0.3854619264602661,5507
1.0689324710757286,0.3884610235691071,0.3884610235691071,1.0694613542713145,0.3853420913219452,0.3853420913219452,5507
1.0688737926288912,0.3890644907951355,0.3890644907951355,1.0696230518149696,0.3848477602005005,0.3848477602005005,5507
1.0688835238778671,0.3888868689537048,0.3888868689537048,1.0694062875163517,0.3848577439785004,0.3848577439785004,5507
1.0687919697361017,0.38973215222358704,0.38973215222358704,1.069427151956275,0.3850325047969818,0.3850325047969818,5507
1.0687629719745697,0.38929346203804016,0.38929346203804016,1.0695037296351009,0.3843534290790558,0.3843534290790558,5507
1.0687759412933886,0.3901387453079224,0.3901387453079224,1.0694766515075362,0.3840788006782532,0.3840788006782532,5507
1.0687091735277778,0.3907764256000519,0.3907764256000519,1.0693219418779836,0.3844333291053772,0.3844333291053772,5507
1.068642822835626,0.39040407538414,0.39040407538414,1.069465018394189,0.3857365548610687,0.3857365548610687,5507
1.0685418308644352,0.3899632692337036,0.3899632692337036,1.0693467934940637,0.3851073980331421,0.3851073980331421,5507
1.068624267964031,0.3896465599536896,0.3896465599536896,1.0694550047019633,0.3848527371883392,0.3848527371883392,5507
1.0686640371909788,0.3903826773166657,0.3903826773166657,1.069308300188642,0.3857714831829071,0.3857714831829071,5507
1.0683746122975997,0.3904768526554108,0.3904768526554108,1.069168323390152,0.38597121834754944,0.38597121834754944,5507
1.06835722213946,0.3906587362289429,0.3906587362289429,1.0693771986628178,0.3860511183738709,0.3860511183738709,5507
1.0683276696049762,0.3909711539745331,0.3909711539745331,1.0691093470533437,0.3852522075176239,0.3852522075176239,5507
1.0682997303396295,0.3901665508747101,0.3901665508747101,1.0692242535895569,0.3843933939933777,0.3843933939933777,5507
1.0682542053758983,0.3906266391277313,0.3906266391277313,1.069264101913308,0.385566771030426,0.385566771030426,5507
1.068282317997939,0.3909604549407959,0.3909604549407959,1.0690830410165508,0.38428354263305664,0.38428354263305664,5507
1.0681789834784825,0.3904361724853516,0.3904361724853516,1.0694504946070562,0.3853420913219452,0.3853420913219452,5507
1.0682635735988213,0.3909283578395844,0.3909283578395844,1.069148787220068,0.3852621912956238,0.3852621912956238,5507
1.06812982260017,0.39129215478897095,0.39129215478897095,1.0691693864238756,0.3853420913219452,0.3853420913219452,5507
1.0681450154681684,0.3908064067363739,0.3908064067363739,1.0692076414440501,0.3848128020763397,0.3848128020763397,5507
1.0680796338510128,0.3911915719509125,0.3911915719509125,1.069126636009809,0.3850075304508209,0.3850075304508209,5507
1.0680877022655644,0.3911145329475403,0.3911145329475403,1.0690257397061518,0.3862059116363525,0.3862059116363525,5507
1.0679844334646216,0.3917500972747803,0.3917500972747803,1.0692312482119128,0.38571158051490784,0.38571158051490784,5507
1.0679624344829968,0.3908748626708984,0.3908748626708984,1.0691117175369174,0.3849775791168213,0.3849775791168213,5507
1.0679701065512714,0.3913713395595551,0.3913713395595551,1.0691090743756502,0.3863107562065125,0.3863107562065125,5507
1.067955808934188,0.3914034366607666,0.3914034366607666,1.069083363524601,0.38636067509651184,0.38636067509651184,5507
1.0678459825335502,0.3917436897754669,0.3917436897754669,1.0690299222740207,0.3853770196437836,0.3853770196437836,5507
1.0678481399458508,0.3918100297451019,0.3918100297451019,1.0690042620830806,0.3849875628948212,0.3849875628948212,5507
1.0678196685699273,0.3919598162174225,0.3919598162174225,1.069342956389923,0.3853071331977844,0.3853071331977844,5507
1.0677928125996086,0.3919705152511597,0.3919705152511597,1.069260989476697,0.38522225618362427,0.38522225618362427,5507
1.0677263073805052,0.3924413025379181,0.3924413025379181,1.068991653870673,0.3849226534366608,0.3849226534366608,5507
1.0676717802191222,0.3918442726135254,0.3918442726135254,1.0690369504233568,0.3852921426296234,0.3852921426296234,5507
1.0676931775096876,0.3922080397605896,0.3922080397605896,1.0690056541283484,0.3853420913219452,0.3853420913219452,5507
1.067668394148312,0.3922487199306488,0.3922487199306488,1.0690846893658978,0.3863856494426727,0.3863856494426727,5507
1.0676681490519642,0.3924627006053925,0.3924627006053925,1.0689989791628862,0.3860061764717102,0.3860061764717102,5507
1.0676549202876413,0.3919726610183716,0.3919726610183716,1.068976756838001,0.3855218291282654,0.3855218291282654,5507
1.0675685807774895,0.3923707008361816,0.3923707008361816,1.0691332106038516,0.3857065737247467,0.3857065737247467,5507
1.0676113590104963,0.39238566160202026,0.39238566160202026,1.06909807856421,0.3865803778171539,0.3865803778171539,5507
1.0675429594350352,0.3926167786121368,0.3926167786121368,1.068897163501169,0.3855867385864258,0.3855867385864258,5507
1.067472257261852,0.3928735852241516,0.3928735852241516,1.068978027570433,0.38581642508506775,0.38581642508506775,5507
1.067495135050095,0.3922337293624878,0.3922337293624878,1.0695593005840378,0.3857165575027466,0.3857165575027466,5507
1.0675228546638509,0.3928050994873047,0.3928050994873047,1.0692897315403278,0.38612100481987,0.38612100481987,5507
1.0674756704381243,0.3925354778766632,0.3925354778766632,1.0691896196784856,0.3855068683624268,0.3855068683624268,5507
1.0674315139420782,0.3936268389225006,0.3936268389225006,1.0691834105455515,0.3851822912693024,0.3851822912693024,5507
1.0673834348062514,0.3931560516357422,0.3931560516357422,1.0690484872902355,0.3853720426559448,0.3853720426559448,5507
1.0674024422513633,0.3926167786121368,0.3926167786121368,1.0689605870991117,0.3860611021518707,0.3860611021518707,5507
1.0673629841941228,0.3931496143341065,0.3931496143341065,1.0691551034481508,0.3853220939636231,0.3853220939636231,5507
1.0673539276194761,0.39287784695625305,0.39287784695625305,1.0689481957138744,0.3856366872787476,0.3856366872787476,5507
1.0673145919656402,0.39283934235572815,0.39283934235572815,1.0689369727361016,0.3854070007801056,0.3854070007801056,5507
1.0672874743465135,0.3934214115142822,0.3934214115142822,1.0689932986153017,0.38542696833610535,0.38542696833610535,5507
1.0673476115666594,0.3928842842578888,0.3928842842578888,1.0689709353182917,0.3861260116100311,0.3861260116100311,5507
1.06722460209813,0.393278032541275,0.393278032541275,1.0688344198070054,0.38558176159858704,0.38558176159858704,5507
1.0672542083236434,0.39333152770996094,0.39333152770996094,1.0689636963619509,0.3860910534858704,0.3860910534858704,5507
1.0672347677635805,0.3936953246593475,0.3936953246593475,1.0688316347819575,0.3860660791397095,0.3860660791397095,5507
1.0671440560056755,0.393648236989975,0.393648236989975,1.0689647770168929,0.3851922750473023,0.3851922750473023,5507
1.0672099881580517,0.3934834599494934,0.3934834599494934,1.069174692093798,0.3859911859035492,0.3859911859035492,5507
1.067131141218443,0.3935219645500183,0.3935219645500183,1.068958382387366,0.3853970170021057,0.3853970170021057,5507
1.0671679899074646,0.3932523429393768,0.3932523429393768,1.068851740872611,0.3865404427051544,0.3865404427051544,5507
1.083939092022716,0.3740084767341614,0.3740084767341614,1.0790740162785857,0.3749064207077025,0.3749064207077025,7751
1.0769674924128387,0.3770410716533661,0.3770410716533661,1.0772241755766916,0.3747217953205109,0.3747217953205109,7751
1.0752148156124948,0.37842050194740295,0.37842050194740295,1.0756424308502528,0.3772019147872925,0.3772019147872925,7751
1.073885944880279,0.3811280429363251,0.3811280429363251,1.074544258226752,0.37963712215423584,0.37963712215423584,7751
1.0728170372544141,0.3836794793605805,0.3836794793605805,1.0739608476091451,0.3803756535053253,0.3803756535053253,7751
1.0722829311379836,0.3845798373222351,0.3845798373222351,1.0736216784917945,0.3820074498653412,0.3820074498653412,7751
1.0720911188879525,0.3851786851882935,0.3851786851882935,1.0733469914788951,0.3822619318962097,0.3822619318962097,7751
1.0716971241913316,0.38706496357917786,0.38706496357917786,1.0733326200618118,0.38308531045913696,0.38308531045913696,7751
1.0718257254335426,0.3864832520484924,0.3864832520484924,1.0731827103166138,0.3819026648998261,0.3819026648998261,7751
1.071414114203732,0.3873322904109955,0.3873322904109955,1.0731187470272376,0.3827609717845917,0.3827609717845917,7751
1.0712197860070265,0.38851070404052734,0.38851070404052734,1.0728591980926478,0.3834695518016815,0.3834695518016815,7751
1.0710881264313363,0.3883374631404877,0.3883374631404877,1.0732176110446017,0.3811790645122528,0.3811790645122528,7751
1.0710173139345591,0.3887737691402435,0.3887737691402435,1.0727642758722549,0.3841981291770935,0.3841981291770935,7751
1.0709278118973349,0.3894880712032318,0.3894880712032318,1.0734037349984031,0.380764901638031,0.380764901638031,7751
1.0709511707440145,0.3876595199108124,0.3876595199108124,1.072676986659662,0.3847769796848297,0.3847769796848297,7751
1.0706350930316335,0.3892656564712525,0.3892656564712525,1.0724255182641302,0.3820124268531799,0.3820124268531799,7751
1.0704553827447052,0.3899457454681397,0.3899457454681397,1.072417211669176,0.3825064599514008,0.3825064599514008,7751
1.0703716821117684,0.389663428068161,0.389663428068161,1.0722706230502643,0.3846771717071533,0.3846771717071533,7751
1.0705077850573603,0.3895757496356964,0.3895757496356964,1.0723172440726796,0.3829655647277832,0.3829655647277832,7751
1.0702921323200183,0.3898409605026245,0.3898409605026245,1.072232309994584,0.3841931521892548,0.3841931521892548,7751
1.0703933268309809,0.3890282511711121,0.3890282511711121,1.072301926590915,0.38265615701675415,0.38265615701675415,7751
1.070151978090382,0.3904076814651489,0.3904076814651489,1.0724359978299092,0.3834645748138428,0.3834645748138428,7751
1.0699134453382313,0.3912332057952881,0.3912332057952881,1.072072994126395,0.3834845423698425,0.3834845423698425,7751
1.0700493047435964,0.391162633895874,0.391162633895874,1.072085705510368,0.3847620189189911,0.3847620189189911,7751
1.070005969874481,0.3911540806293488,0.3911540806293488,1.072037472728912,0.3845174908638001,0.3845174908638001,7751
1.0697574061229496,0.3921100497245789,0.3921100497245789,1.0720023397297789,0.3839037120342255,0.3839037120342255,7751
1.0696406810913277,0.39202880859375,0.39202880859375,1.0723486041109451,0.3838238716125488,0.3838238716125488,7751
1.069717197937562,0.39208653569221497,0.39208653569221497,1.0721587785312523,0.3829356133937836,0.3829356133937836,7751
1.0698694522900876,0.3921036422252655,0.3921036422252655,1.072224385044963,0.3848418593406677,0.3848418593406677,7751
1.069569744242197,0.3922234177589417,0.3922234177589417,1.071707924195154,0.38523608446121216,0.38523608446121216,7751
1.0694480767062835,0.3916245996952057,0.3916245996952057,1.0722439194793505,0.3846172988414765,0.3846172988414765,7751
1.0694206089762075,0.39237311482429504,0.39237311482429504,1.0716986911342554,0.384043425321579,0.384043425321579,7751
1.069308551761159,0.39312806725502014,0.39312806725502014,1.0719488181483656,0.38530096411705017,0.38530096411705017,7751
1.0691864433663307,0.3928414881229401,0.3928414881229401,1.0716979859675904,0.3849865794181824,0.3849865794181824,7751
1.069198208603466,0.3934296071529389,0.3934296071529389,1.0717170779961582,0.3860345184803009,0.3860345184803009,7751
1.0691829157123216,0.3933996856212616,0.3933996856212616,1.0716243978995663,0.3855155408382416,0.3855155408382416,7751
1.0690829666770243,0.3929291665554047,0.3929291665554047,1.0716900239822704,0.38393864035606384,0.38393864035606384,7751
1.0690458477648244,0.3940819203853607,0.3940819203853607,1.0718623159571743,0.38291066884994507,0.38291066884994507,7751
1.0688904594006041,0.3946379721164704,0.3946379721164704,1.0718953807607363,0.3840484321117401,0.3840484321117401,7751
1.0689106397838983,0.3938124477863312,0.3938124477863312,1.0718682795102408,0.3851013481616974,0.3851013481616974,7751
1.0687966989854372,0.39408403635025024,0.39408403635025024,1.0717595108554994,0.38304540514945984,0.38304540514945984,7751
1.0688772328170693,0.3944476246833801,0.3944476246833801,1.0719517165829748,0.3836042881011963,0.3836042881011963,7751
1.0687342387287262,0.3949502110481262,0.3949502110481262,1.0716923466949158,0.3838687837123871,0.3838687837123871,7751
1.0690460478708574,0.3941289484500885,0.3941289484500885,1.0717964034899672,0.3861842155456543,0.3861842155456543,7751
1.0686647277051282,0.3947406113147736,0.3947406113147736,1.0717501868882522,0.3835394382476807,0.3835394382476807,7751
1.0687680218938267,0.39510416984558105,0.39510416984558105,1.0719127834276894,0.3836841285228729,0.3836841285228729,7751
1.0687089391179063,0.3950015306472778,0.3950015306472778,1.0718049153630396,0.3856053650379181,0.3856053650379181,7751
1.0690150926074091,0.3943578004837036,0.3943578004837036,1.071814821489983,0.384173184633255,0.384173184633255,7751
1.0685996171526293,0.394759863615036,0.394759863615036,1.071619121443256,0.38680300116539,0.38680300116539,7751
1.0684904598622602,0.3951298594474793,0.3951298594474793,1.0718337742060708,0.3841881453990936,0.3841881453990936,7751
1.0685649891999176,0.3957286775112152,0.3957286775112152,1.0723566461877947,0.3848817944526672,0.3848817944526672,7751
1.068532816321762,0.39550626277923584,0.39550626277923584,1.0718909782013073,0.38645368814468384,0.38645368814468384,7751
1.0685778229605405,0.3951726257801056,0.3951726257801056,1.0720730853075753,0.3854506611824036,0.3854506611824036,7751
1.0686927796683876,0.39516833424568176,0.39516833424568176,1.0716796600720004,0.3850414752960205,0.3850414752960205,7751
1.0684080477294806,0.3958570063114166,0.3958570063114166,1.0718877835881802,0.384223073720932,0.384223073720932,7751
1.068448132239402,0.3963060975074768,0.3963060975074768,1.07182613191228,0.3857550621032715,0.3857550621032715,7751
1.06830100597486,0.3955896496772766,0.3955896496772766,1.0724090074878234,0.3822469711303711,0.3822469711303711,7751
1.0686339372953058,0.3953394293785095,0.3953394293785095,1.0720788783493709,0.3836292624473572,0.3836292624473572,7751
1.0683161400640755,0.3963467478752136,0.3963467478752136,1.071846361765718,0.3846472501754761,0.3846472501754761,7751
1.0681965471078103,0.3962205648422241,0.3962205648422241,1.071561844584216,0.3851462602615357,0.3851462602615357,7751
1.0682800932132746,0.3952217996120453,0.3952217996120453,1.0717361962824885,0.3869776427745819,0.3869776427745819,7751
1.0684333881074843,0.3964857459068297,0.3964857459068297,1.0718232332492388,0.3833148777484894,0.3833148777484894,7751
1.0680943968584742,0.39664188027381897,0.39664188027381897,1.0716241215839095,0.3855205178260803,0.3855205178260803,7751
1.0680479087589283,0.39699262380599976,0.39699262380599976,1.0716892855656877,0.3846971392631531,0.3846971392631531,7751
1.0683033820749792,0.3967616558074951,0.3967616558074951,1.0716364600100972,0.38527101278305054,0.38527101278305054,7751
1.0681029271406202,0.3973241150379181,0.3973241150379181,1.07172230626882,0.385066419839859,0.385066419839859,7751
1.068073285645467,0.3967894613742829,0.3967894613742829,1.0717387201828945,0.3858897984027863,0.3858897984027863,7751
1.0680553902125651,0.39705890417099,0.39705890417099,1.0717476312691354,0.3857550621032715,0.3857550621032715,7751
